VariableName,ResultValue
"NewCapacity(RE1,PWRSOL,2068)",0.53799212
"NewCapacity(RE1,PWRSOL,2069)",0.55828297
"NewCapacity(RE1,PWRSOL,2070)",0.58481104
"NewCapacity(RE1,MINWND,2015)",2.4946981
"NewCapacity(RE1,MINWND,2016)",2.4946981
"NewCapacity(RE1,MINWND,2017)",2.4946981
"NewCapacity(RE1,MINWND,2018)",2.301656
"NewCapacity(RE1,MINWND,2019)",2.301656
"NewCapacity(RE1,MINWND,2020)",2.301656
"NewCapacity(RE1,MINWND,2021)",2.301656
"NewCapacity(RE1,MINWND,2022)",2.301656
"NewCapacity(RE1,MINWND,2023)",2.301656
"NewCapacity(RE1,MINWND,2024)",2.301656
"NewCapacity(RE1,MINWND,2025)",2.301656
"NewCapacity(RE1,MINWND,2026)",2.301656
"NewCapacity(RE1,MINWND,2027)",2.301656
"NewCapacity(RE1,MINWND,2028)",2.301656
"NewCapacity(RE1,MINWND,2029)",2.301656
"NewCapacity(RE1,MINWND,2030)",2.301656
"NewCapacity(RE1,MINWND,2031)",2.301656
"NewCapacity(RE1,MINWND,2032)",2.301656
"NewCapacity(RE1,MINWND,2033)",2.301656
"NewCapacity(RE1,MINWND,2034)",2.301656
"NewCapacity(RE1,MINWND,2035)",6.2077746
"NewCapacity(RE1,MINWND,2036)",6.2077746
"NewCapacity(RE1,MINWND,2037)",11.227311
"NewCapacity(RE1,MINWND,2038)",18.773702
"NewCapacity(RE1,MINWND,2039)",18.773702
"NewCapacity(RE1,MINWND,2040)",34.257333
"NewCapacity(RE1,MINWND,2041)",35.018691
"NewCapacity(RE1,MINWND,2042)",35.822802
"NewCapacity(RE1,MINWND,2043)",36.12672
"NewCapacity(RE1,MINWND,2044)",36.12672
"NewCapacity(RE1,MINWND,2045)",36.12672
"NewCapacity(RE1,MINWND,2046)",36.12672
"NewCapacity(RE1,MINWND,2047)",38.199895
"NewCapacity(RE1,MINWND,2048)",40.389012
"NewCapacity(RE1,MINWND,2049)",42.700547
"NewCapacity(RE1,MINWND,2050)",45.14133
"NewCapacity(RE1,MINWND,2051)",46.693136
"NewCapacity(RE1,MINWND,2052)",48.29685
"NewCapacity(RE1,MINWND,2053)",49.95421
"NewCapacity(RE1,MINWND,2054)",50.84448
"NewCapacity(RE1,MINWND,2055)",51.764456
"NewCapacity(RE1,MINWND,2056)",52.715152
"NewCapacity(RE1,MINWND,2057)",53.697611
"NewCapacity(RE1,MINWND,2058)",54.7129
"NewCapacity(RE1,MINWND,2059)",55.762132
"NewCapacity(RE1,MINWND,2060)",56.846475
"NewCapacity(RE1,MINWND,2061)",57.619744
"NewCapacity(RE1,MINWND,2062)",58.410572
"NewCapacity(RE1,MINWND,2063)",59.219437
"NewCapacity(RE1,MINWND,2064)",60.046863
"NewCapacity(RE1,MINWND,2065)",60.94076
"NewCapacity(RE1,MINWND,2066)",62.551866
"NewCapacity(RE1,MINWND,2067)",64.384904
"NewCapacity(RE1,MINWND,2068)",66.260535
"NewCapacity(RE1,MINWND,2069)",68.179905
"NewCapacity(RE1,MINWND,2070)",70.14419
"NewCapacity(RE1,PWRWND,2035)",0.52609806
"NewCapacity(RE1,PWRWND,2037)",0.67605948
"NewCapacity(RE1,PWRWND,2038)",1.0163904
"NewCapacity(RE1,PWRWND,2040)",2.0854226
"NewCapacity(RE1,PWRWND,2041)",0.10254403
"NewCapacity(RE1,PWRWND,2042)",0.4183022
"NewCapacity(RE1,PWRWND,2043)",0.040933413
"NewCapacity(RE1,PWRWND,2047)",0.27922684
"NewCapacity(RE1,PWRWND,2048)",0.29484259
"NewCapacity(RE1,PWRWND,2049)",0.31133065
"NewCapacity(RE1,PWRWND,2050)",0.32873836
"NewCapacity(RE1,PWRWND,2051)",0.20900597
"NewCapacity(RE1,PWRWND,2052)",0.21599729
"NewCapacity(RE1,PWRWND,2053)",0.2232226
"NewCapacity(RE1,PWRWND,2054)",0.11990654
"NewCapacity(RE1,PWRWND,2055)",0.12390755
"NewCapacity(RE1,PWRWND,2056)",0.12804506
"NewCapacity(RE1,PWRWND,2057)",0.13232317
"NewCapacity(RE1,PWRWND,2058)",0.13674482
"NewCapacity(RE1,PWRWND,2059)",0.14131642
"NewCapacity(RE1,PWRWND,2060)",0.67214354
"NewCapacity(RE1,PWRWND,2061)",0.10414826
"NewCapacity(RE1,PWRWND,2062)",0.78257256
"NewCapacity(RE1,PWRWND,2063)",1.125333
"NewCapacity(RE1,PWRWND,2064)",0.11144238
"NewCapacity(RE1,PWRWND,2065)",2.2058177
"NewCapacity(RE1,PWRWND,2066)",0.3195368
"NewCapacity(RE1,PWRWND,2067)",0.66518607
"NewCapacity(RE1,PWRWND,2068)",0.29355402
"NewCapacity(RE1,PWRWND,2069)",0.25851159
"NewCapacity(RE1,PWRWND,2070)",0.26456093
"RateOfActivity(RE1,S102,MINCOA,1,2021)",13.759193
"RateOfActivity(RE1,S104,MINCOA,1,2021)",13.759193
"RateOfActivity(RE1,S105,MINCOA,1,2021)",4.3795782
"RateOfActivity(RE1,S106,MINCOA,1,2021)",13.759193
"RateOfActivity(RE1,S108,MINCOA,1,2021)",13.759193
"RateOfActivity(RE1,S102,MINCOA,1,2022)",13.759193
"RateOfActivity(RE1,S104,MINCOA,1,2022)",13.759193
"RateOfActivity(RE1,S105,MINCOA,1,2022)",2.7462727
"RateOfActivity(RE1,S106,MINCOA,1,2022)",13.759193
"RateOfActivity(RE1,S108,MINCOA,1,2022)",13.759193
"RateOfActivity(RE1,S102,MINCOA,1,2023)",13.759193
"RateOfActivity(RE1,S104,MINCOA,1,2023)",13.759193
"RateOfActivity(RE1,S105,MINCOA,1,2023)",1.001838
"RateOfActivity(RE1,S106,MINCOA,1,2023)",13.759193
"RateOfActivity(RE1,S108,MINCOA,1,2023)",13.759193
"RateOfActivity(RE1,S101,MINCOA,1,2024)",2.6024006
"RateOfActivity(RE1,S102,MINCOA,1,2024)",13.759193
"RateOfActivity(RE1,S104,MINCOA,1,2024)",13.687931
"RateOfActivity(RE1,S105,MINCOA,1,2024)",7.3170542
"RateOfActivity(RE1,S106,MINCOA,1,2024)",13.759193
"RateOfActivity(RE1,S107,MINCOA,1,2024)",0.78454821
"RateOfActivity(RE1,S108,MINCOA,1,2024)",13.759193
"RateOfActivity(RE1,S101,MINCOA,1,2025)",10.230551
"RateOfActivity(RE1,S102,MINCOA,1,2025)",13.759193
"RateOfActivity(RE1,S104,MINCOA,1,2025)",13.633909
"RateOfActivity(RE1,S105,MINCOA,1,2025)",13.759193
"RateOfActivity(RE1,S106,MINCOA,1,2025)",13.759193
"RateOfActivity(RE1,S107,MINCOA,1,2025)",8.7414929
"RateOfActivity(RE1,S108,MINCOA,1,2025)",13.759193
"RateOfActivity(RE1,S101,MINCOA,1,2026)",13.759193
"RateOfActivity(RE1,S102,MINCOA,1,2026)",13.759193
"RateOfActivity(RE1,S103,MINCOA,1,2026)",0.61206088
"RateOfActivity(RE1,S104,MINCOA,1,2026)",13.440587
"RateOfActivity(RE1,S105,MINCOA,1,2026)",13.759193
"RateOfActivity(RE1,S106,MINCOA,1,2026)",13.759193
"RateOfActivity(RE1,S107,MINCOA,1,2026)",13.759193
"RateOfActivity(RE1,S108,MINCOA,1,2026)",13.759193
"RateOfActivity(RE1,S101,MINCOA,1,2027)",13.759193
"RateOfActivity(RE1,S102,MINCOA,1,2027)",13.759193
"RateOfActivity(RE1,S104,MINCOA,1,2027)",13.110037
"RateOfActivity(RE1,S105,MINCOA,1,2027)",13.759193
"RateOfActivity(RE1,S106,MINCOA,1,2027)",13.759193
"RateOfActivity(RE1,S107,MINCOA,1,2027)",13.759193
"RateOfActivity(RE1,S108,MINCOA,1,2027)",13.759193
"RateOfActivity(RE1,S101,MINCOA,1,2028)",13.759193
"RateOfActivity(RE1,S102,MINCOA,1,2028)",13.759193
"RateOfActivity(RE1,S103,MINCOA,1,2028)",4.5085004
"RateOfActivity(RE1,S104,MINCOA,1,2028)",13.759193
"RateOfActivity(RE1,S105,MINCOA,1,2028)",13.759193
"RateOfActivity(RE1,S106,MINCOA,1,2028)",13.759193
"RateOfActivity(RE1,S107,MINCOA,1,2028)",13.759193
"RateOfActivity(RE1,S108,MINCOA,1,2028)",13.759193
"RateOfActivity(RE1,S101,MINCOA,1,2029)",13.759193
"RateOfActivity(RE1,S102,MINCOA,1,2029)",13.759193
"RateOfActivity(RE1,S103,MINCOA,1,2029)",4.3296198
"RateOfActivity(RE1,S104,MINCOA,1,2029)",13.759193
"RateOfActivity(RE1,S105,MINCOA,1,2029)",13.759193
"RateOfActivity(RE1,S106,MINCOA,1,2029)",13.759193
"RateOfActivity(RE1,S107,MINCOA,1,2029)",13.759193
"RateOfActivity(RE1,S108,MINCOA,1,2029)",13.759193
"RateOfActivity(RE1,S101,MINCOA,1,2030)",13.759193
"RateOfActivity(RE1,S102,MINCOA,1,2030)",13.759193
"RateOfActivity(RE1,S103,MINCOA,1,2030)",4.1389813
"RateOfActivity(RE1,S104,MINCOA,1,2030)",13.759193
"RateOfActivity(RE1,S105,MINCOA,1,2030)",13.759193
"RateOfActivity(RE1,S106,MINCOA,1,2030)",13.759193
"RateOfActivity(RE1,S107,MINCOA,1,2030)",13.759193
"RateOfActivity(RE1,S108,MINCOA,1,2030)",13.759193
"RateOfActivity(RE1,S101,MINCOA,1,2031)",13.759193
"RateOfActivity(RE1,S102,MINCOA,1,2031)",13.759193
"RateOfActivity(RE1,S103,MINCOA,1,2031)",13.759193
"RateOfActivity(RE1,S104,MINCOA,1,2031)",13.759193
"RateOfActivity(RE1,S105,MINCOA,1,2031)",13.759193
"RateOfActivity(RE1,S106,MINCOA,1,2031)",13.759193
"RateOfActivity(RE1,S107,MINCOA,1,2031)",13.759193
"RateOfActivity(RE1,S108,MINCOA,1,2031)",13.759193
"RateOfActivity(RE1,S101,MINCOA,1,2032)",13.759193
"RateOfActivity(RE1,S102,MINCOA,1,2032)",13.759193
"RateOfActivity(RE1,S103,MINCOA,1,2032)",13.759193
"RateOfActivity(RE1,S104,MINCOA,1,2032)",13.759193
"RateOfActivity(RE1,S105,MINCOA,1,2032)",13.759193
"RateOfActivity(RE1,S106,MINCOA,1,2032)",13.759193
"RateOfActivity(RE1,S107,MINCOA,1,2032)",13.759193
"RateOfActivity(RE1,S108,MINCOA,1,2032)",13.759193
"RateOfActivity(RE1,S101,MINCOA,1,2033)",13.759193
"RateOfActivity(RE1,S102,MINCOA,1,2033)",13.759193
"RateOfActivity(RE1,S103,MINCOA,1,2033)",13.759193
"RateOfActivity(RE1,S104,MINCOA,1,2033)",13.759193
"RateOfActivity(RE1,S105,MINCOA,1,2033)",13.759193
"RateOfActivity(RE1,S106,MINCOA,1,2033)",13.759193
"RateOfActivity(RE1,S107,MINCOA,1,2033)",13.759193
"RateOfActivity(RE1,S108,MINCOA,1,2033)",13.759193
"RateOfActivity(RE1,S101,MINCOA,1,2034)",13.759193
"RateOfActivity(RE1,S102,MINCOA,1,2034)",13.759193
"RateOfActivity(RE1,S103,MINCOA,1,2034)",13.759193
"RateOfActivity(RE1,S104,MINCOA,1,2034)",13.759193
"RateOfActivity(RE1,S105,MINCOA,1,2034)",13.759193
"RateOfActivity(RE1,S106,MINCOA,1,2034)",13.759193
"RateOfActivity(RE1,S107,MINCOA,1,2034)",13.759193
"RateOfActivity(RE1,S108,MINCOA,1,2034)",13.759193
"RateOfActivity(RE1,S101,MINCOA,1,2035)",13.759193
"RateOfActivity(RE1,S102,MINCOA,1,2035)",13.55417
"RateOfActivity(RE1,S103,MINCOA,1,2035)",13.759193
"RateOfActivity(RE1,S104,MINCOA,1,2035)",13.759193
"RateOfActivity(RE1,S105,MINCOA,1,2035)",13.759193
"RateOfActivity(RE1,S106,MINCOA,1,2035)",13.759193
"RateOfActivity(RE1,S107,MINCOA,1,2035)",13.759193
"RateOfActivity(RE1,S108,MINCOA,1,2035)",13.759193
"RateOfActivity(RE1,S101,MINCOA,1,2036)",13.759193
"RateOfActivity(RE1,S102,MINCOA,1,2036)",12.286416
"RateOfActivity(RE1,S103,MINCOA,1,2036)",13.759193
"RateOfActivity(RE1,S104,MINCOA,1,2036)",13.103821
"RateOfActivity(RE1,S105,MINCOA,1,2036)",13.759193
"RateOfActivity(RE1,S106,MINCOA,1,2036)",13.759193
"RateOfActivity(RE1,S107,MINCOA,1,2036)",13.759193
"RateOfActivity(RE1,S108,MINCOA,1,2036)",13.759193
"RateOfActivity(RE1,S101,MINCOA,1,2037)",13.759193
"RateOfActivity(RE1,S102,MINCOA,1,2037)",8.952708
"RateOfActivity(RE1,S103,MINCOA,1,2037)",13.759193
"RateOfActivity(RE1,S104,MINCOA,1,2037)",13.759193
"RateOfActivity(RE1,S105,MINCOA,1,2037)",13.759193
"RateOfActivity(RE1,S106,MINCOA,1,2037)",13.759193
"RateOfActivity(RE1,S107,MINCOA,1,2037)",13.759193
"RateOfActivity(RE1,S108,MINCOA,1,2037)",13.759193
"RateOfActivity(RE1,S101,MINCOA,1,2038)",13.759193
"RateOfActivity(RE1,S102,MINCOA,1,2038)",1.5656303
"RateOfActivity(RE1,S103,MINCOA,1,2038)",13.759193
"RateOfActivity(RE1,S104,MINCOA,1,2038)",7.0329509
"RateOfActivity(RE1,S105,MINCOA,1,2038)",13.759193
"RateOfActivity(RE1,S106,MINCOA,1,2038)",13.759193
"RateOfActivity(RE1,S107,MINCOA,1,2038)",13.759193
"RateOfActivity(RE1,S108,MINCOA,1,2038)",13.759193
"RateOfActivity(RE1,S101,MINCOA,1,2039)",13.759193
"RateOfActivity(RE1,S103,MINCOA,1,2039)",13.759193
"RateOfActivity(RE1,S104,MINCOA,1,2039)",6.2235902
"RateOfActivity(RE1,S105,MINCOA,1,2039)",13.759193
"RateOfActivity(RE1,S106,MINCOA,1,2039)",13.759193
"RateOfActivity(RE1,S107,MINCOA,1,2039)",13.759193
"RateOfActivity(RE1,S108,MINCOA,1,2039)",13.759193
"RateOfActivity(RE1,S101,MINCOA,1,2040)",18.956231
"RateOfActivity(RE1,S103,MINCOA,1,2040)",18.956231
"RateOfActivity(RE1,S105,MINCOA,1,2040)",18.956231
"RateOfActivity(RE1,S106,MINCOA,1,2040)",18.956231
"RateOfActivity(RE1,S107,MINCOA,1,2040)",18.956231
"RateOfActivity(RE1,S108,MINCOA,1,2040)",18.956231
"RateOfActivity(RE1,S101,MINCOA,1,2041)",20.291565
"RateOfActivity(RE1,S103,MINCOA,1,2041)",20.291565
"RateOfActivity(RE1,S105,MINCOA,1,2041)",20.291565
"RateOfActivity(RE1,S106,MINCOA,1,2041)",20.291565
"RateOfActivity(RE1,S107,MINCOA,1,2041)",20.291565
"RateOfActivity(RE1,S108,MINCOA,1,2041)",20.291565
"RateOfActivity(RE1,S101,MINCOA,1,2042)",21.701883
"RateOfActivity(RE1,S103,MINCOA,1,2042)",21.701883
"RateOfActivity(RE1,S105,MINCOA,1,2042)",21.701883
"RateOfActivity(RE1,S106,MINCOA,1,2042)",21.701883
"RateOfActivity(RE1,S107,MINCOA,1,2042)",21.701883
"RateOfActivity(RE1,S108,MINCOA,1,2042)",21.701883
"RateOfActivity(RE1,S101,MINCOA,1,2043)",22.764213
"RateOfActivity(RE1,S103,MINCOA,1,2043)",22.764213
"RateOfActivity(RE1,S105,MINCOA,1,2043)",22.764213
"RateOfActivity(RE1,S106,MINCOA,1,2043)",22.764213
"RateOfActivity(RE1,S107,MINCOA,1,2043)",22.764213
"RateOfActivity(RE1,S108,MINCOA,1,2043)",22.764213
"RateOfActivity(RE1,S101,MINCOA,1,2044)",23.634761
"RateOfActivity(RE1,S103,MINCOA,1,2044)",23.634761
"RateOfActivity(RE1,S105,MINCOA,1,2044)",23.634761
"RateOfActivity(RE1,S106,MINCOA,1,2044)",23.634761
"RateOfActivity(RE1,S107,MINCOA,1,2044)",23.634761
"RateOfActivity(RE1,S108,MINCOA,1,2044)",23.634761
"RateOfActivity(RE1,S101,MINCOA,1,2045)",28.0006
"RateOfActivity(RE1,S103,MINCOA,1,2045)",26.144069
"RateOfActivity(RE1,S105,MINCOA,1,2045)",28.0006
"RateOfActivity(RE1,S106,MINCOA,1,2045)",28.0006
"RateOfActivity(RE1,S107,MINCOA,1,2045)",28.0006
"RateOfActivity(RE1,S108,MINCOA,1,2045)",26.969158
"RateOfActivity(RE1,S101,MINCOA,1,2046)",28.991141
"RateOfActivity(RE1,S103,MINCOA,1,2046)",25.300478
"RateOfActivity(RE1,S105,MINCOA,1,2046)",28.991141
"RateOfActivity(RE1,S106,MINCOA,1,2046)",28.991141
"RateOfActivity(RE1,S107,MINCOA,1,2046)",28.991141
"RateOfActivity(RE1,S108,MINCOA,1,2046)",28.991141
"RateOfActivity(RE1,S101,MINCOA,1,2047)",30.654832
"RateOfActivity(RE1,S103,MINCOA,1,2047)",26.752376
"RateOfActivity(RE1,S105,MINCOA,1,2047)",30.654832
"RateOfActivity(RE1,S106,MINCOA,1,2047)",30.654832
"RateOfActivity(RE1,S107,MINCOA,1,2047)",30.654832
"RateOfActivity(RE1,S108,MINCOA,1,2047)",30.654832
"RateOfActivity(RE1,S101,MINCOA,1,2048)",32.411565
"RateOfActivity(RE1,S103,MINCOA,1,2048)",28.285471
"RateOfActivity(RE1,S105,MINCOA,1,2048)",32.411565
"RateOfActivity(RE1,S106,MINCOA,1,2048)",32.411565
"RateOfActivity(RE1,S107,MINCOA,1,2048)",32.411565
"RateOfActivity(RE1,S108,MINCOA,1,2048)",32.411565
"RateOfActivity(RE1,S101,MINCOA,1,2049)",34.266537
"RateOfActivity(RE1,S103,MINCOA,1,2049)",29.904299
"RateOfActivity(RE1,S105,MINCOA,1,2049)",34.266537
"RateOfActivity(RE1,S106,MINCOA,1,2049)",34.266537
"RateOfActivity(RE1,S107,MINCOA,1,2049)",34.266537
"RateOfActivity(RE1,S108,MINCOA,1,2049)",34.266537
"RateOfActivity(RE1,S101,MINCOA,1,2050)",34.910209
"RateOfActivity(RE1,S103,MINCOA,1,2050)",30.298624
"RateOfActivity(RE1,S105,MINCOA,1,2050)",34.910209
"RateOfActivity(RE1,S106,MINCOA,1,2050)",34.910209
"RateOfActivity(RE1,S107,MINCOA,1,2050)",34.910209
"RateOfActivity(RE1,S108,MINCOA,1,2050)",34.910209
"RateOfActivity(RE1,S101,MINCOA,1,2051)",34.910209
"RateOfActivity(RE1,S103,MINCOA,1,2051)",30.140094
"RateOfActivity(RE1,S105,MINCOA,1,2051)",34.910209
"RateOfActivity(RE1,S106,MINCOA,1,2051)",34.910209
"RateOfActivity(RE1,S107,MINCOA,1,2051)",34.910209
"RateOfActivity(RE1,S108,MINCOA,1,2051)",34.910209
"RateOfActivity(RE1,S101,MINCOA,1,2052)",34.910209
"RateOfActivity(RE1,S103,MINCOA,1,2052)",29.97626
"RateOfActivity(RE1,S105,MINCOA,1,2052)",34.910209
"RateOfActivity(RE1,S106,MINCOA,1,2052)",34.910209
"RateOfActivity(RE1,S107,MINCOA,1,2052)",34.910209
"RateOfActivity(RE1,S108,MINCOA,1,2052)",34.910209
"RateOfActivity(RE1,S101,MINCOA,1,2053)",34.910209
"RateOfActivity(RE1,S103,MINCOA,1,2053)",29.806946
"RateOfActivity(RE1,S105,MINCOA,1,2053)",34.910209
"RateOfActivity(RE1,S106,MINCOA,1,2053)",34.910209
"RateOfActivity(RE1,S107,MINCOA,1,2053)",34.910209
"RateOfActivity(RE1,S108,MINCOA,1,2053)",34.910209
"RateOfActivity(RE1,S101,MINCOA,1,2054)",34.910209
"RateOfActivity(RE1,S103,MINCOA,1,2054)",28.515617
"RateOfActivity(RE1,S105,MINCOA,1,2054)",33.996115
"RateOfActivity(RE1,S106,MINCOA,1,2054)",34.910209
"RateOfActivity(RE1,S107,MINCOA,1,2054)",34.910209
"RateOfActivity(RE1,S108,MINCOA,1,2054)",34.910209
"RateOfActivity(RE1,S101,MINCOA,1,2055)",34.910209
"RateOfActivity(RE1,S103,MINCOA,1,2055)",27.181199
"RateOfActivity(RE1,S105,MINCOA,1,2055)",33.051519
"RateOfActivity(RE1,S106,MINCOA,1,2055)",34.910209
"RateOfActivity(RE1,S107,MINCOA,1,2055)",34.910209
"RateOfActivity(RE1,S108,MINCOA,1,2055)",34.910209
"RateOfActivity(RE1,S101,MINCOA,1,2056)",21.151016
"RateOfActivity(RE1,S103,MINCOA,1,2056)",12.043029
"RateOfActivity(RE1,S105,MINCOA,1,2056)",18.316189
"RateOfActivity(RE1,S106,MINCOA,1,2056)",21.151016
"RateOfActivity(RE1,S107,MINCOA,1,2056)",21.151016
"RateOfActivity(RE1,S108,MINCOA,1,2056)",21.151016
"RateOfActivity(RE1,S101,MINCOA,1,2057)",21.151016
"RateOfActivity(RE1,S103,MINCOA,1,2057)",10.617979
"RateOfActivity(RE1,S105,MINCOA,1,2057)",17.307438
"RateOfActivity(RE1,S106,MINCOA,1,2057)",21.151016
"RateOfActivity(RE1,S107,MINCOA,1,2057)",21.151016
"RateOfActivity(RE1,S108,MINCOA,1,2057)",21.151016
"RateOfActivity(RE1,S101,MINCOA,1,2058)",21.151016
"RateOfActivity(RE1,S103,MINCOA,1,2058)",9.1453105
"RateOfActivity(RE1,S105,MINCOA,1,2058)",16.264978
"RateOfActivity(RE1,S106,MINCOA,1,2058)",21.151016
"RateOfActivity(RE1,S107,MINCOA,1,2058)",21.151016
"RateOfActivity(RE1,S108,MINCOA,1,2058)",21.151016
"RateOfActivity(RE1,S101,MINCOA,1,2059)",21.151016
"RateOfActivity(RE1,S103,MINCOA,1,2059)",7.6234082
"RateOfActivity(RE1,S105,MINCOA,1,2059)",15.187668
"RateOfActivity(RE1,S106,MINCOA,1,2059)",21.151016
"RateOfActivity(RE1,S107,MINCOA,1,2059)",21.151016
"RateOfActivity(RE1,S108,MINCOA,1,2059)",21.151016
"RateOfActivity(RE1,S101,MINCOA,1,2060)",21.151016
"RateOfActivity(RE1,S103,MINCOA,1,2060)",6.0505763
"RateOfActivity(RE1,S105,MINCOA,1,2060)",14.074306
"RateOfActivity(RE1,S106,MINCOA,1,2060)",21.151016
"RateOfActivity(RE1,S107,MINCOA,1,2060)",21.151016
"RateOfActivity(RE1,S108,MINCOA,1,2060)",21.151016
"RateOfActivity(RE1,S101,MINCOA,1,2061)",21.151016
"RateOfActivity(RE1,S103,MINCOA,1,2061)",4.9289553
"RateOfActivity(RE1,S105,MINCOA,1,2061)",13.280343
"RateOfActivity(RE1,S106,MINCOA,1,2061)",21.151016
"RateOfActivity(RE1,S107,MINCOA,1,2061)",21.151016
"RateOfActivity(RE1,S108,MINCOA,1,2061)",21.151016
"RateOfActivity(RE1,S101,MINCOA,1,2062)",21.151016
"RateOfActivity(RE1,S103,MINCOA,1,2062)",3.7818664
"RateOfActivity(RE1,S105,MINCOA,1,2062)",12.468353
"RateOfActivity(RE1,S106,MINCOA,1,2062)",21.151016
"RateOfActivity(RE1,S107,MINCOA,1,2062)",21.151016
"RateOfActivity(RE1,S108,MINCOA,1,2062)",21.151016
"RateOfActivity(RE1,S101,MINCOA,1,2063)",21.151016
"RateOfActivity(RE1,S103,MINCOA,1,2063)",2.6086128
"RateOfActivity(RE1,S105,MINCOA,1,2063)",11.637841
"RateOfActivity(RE1,S106,MINCOA,1,2063)",21.151016
"RateOfActivity(RE1,S107,MINCOA,1,2063)",21.151016
"RateOfActivity(RE1,S108,MINCOA,1,2063)",21.151016
"RateOfActivity(RE1,S101,MINCOA,1,2064)",21.151016
"RateOfActivity(RE1,S103,MINCOA,1,2064)",1.4084379
"RateOfActivity(RE1,S105,MINCOA,1,2064)",10.788272
"RateOfActivity(RE1,S106,MINCOA,1,2064)",21.151016
"RateOfActivity(RE1,S107,MINCOA,1,2064)",21.151016
"RateOfActivity(RE1,S108,MINCOA,1,2064)",21.151016
"RateOfActivity(RE1,S101,MINCOA,1,2065)",21.151016
"RateOfActivity(RE1,S103,MINCOA,1,2065)",0.24493998
"RateOfActivity(RE1,S105,MINCOA,1,2065)",9.9718037
"RateOfActivity(RE1,S106,MINCOA,1,2065)",21.151016
"RateOfActivity(RE1,S107,MINCOA,1,2065)",21.151016
"RateOfActivity(RE1,S108,MINCOA,1,2065)",21.151016
"RateOfActivity(RE1,S101,MINCOA,1,2066)",21.151016
"RateOfActivity(RE1,S105,MINCOA,1,2066)",9.9106159
"RateOfActivity(RE1,S106,MINCOA,1,2066)",21.151016
"RateOfActivity(RE1,S107,MINCOA,1,2066)",21.151016
"RateOfActivity(RE1,S108,MINCOA,1,2066)",21.151016
"RateOfActivity(RE1,S101,MINCOA,1,2067)",21.151016
"RateOfActivity(RE1,S105,MINCOA,1,2067)",10.053216
"RateOfActivity(RE1,S106,MINCOA,1,2067)",21.151016
"RateOfActivity(RE1,S107,MINCOA,1,2067)",21.151016
"RateOfActivity(RE1,S108,MINCOA,1,2067)",21.151016
"RateOfActivity(RE1,S101,MINCOA,1,2068)",21.151016
"RateOfActivity(RE1,S105,MINCOA,1,2068)",10.199129
"RateOfActivity(RE1,S106,MINCOA,1,2068)",21.151016
"RateOfActivity(RE1,S107,MINCOA,1,2068)",21.151016
"RateOfActivity(RE1,S108,MINCOA,1,2068)",21.151016
"RateOfActivity(RE1,S101,MINCOA,1,2069)",21.151016
"RateOfActivity(RE1,S105,MINCOA,1,2069)",10.348445
"RateOfActivity(RE1,S106,MINCOA,1,2069)",21.151016
"RateOfActivity(RE1,S107,MINCOA,1,2069)",21.151016
"RateOfActivity(RE1,S108,MINCOA,1,2069)",21.151016
"RateOfActivity(RE1,S101,MINCOA,1,2070)",21.151016
"RateOfActivity(RE1,S105,MINCOA,1,2070)",10.501256
"RateOfActivity(RE1,S106,MINCOA,1,2070)",21.151016
"RateOfActivity(RE1,S107,MINCOA,1,2070)",21.151016
"RateOfActivity(RE1,S108,MINCOA,1,2070)",21.151016
"RateOfActivity(RE1,S102,MINOIL,1,2015)",8.7847553
"RateOfActivity(RE1,S106,MINOIL,1,2015)",18.593822
"RateOfActivity(RE1,S108,MINOIL,1,2015)",7.4070289
"RateOfActivity(RE1,S102,MINOIL,1,2016)",10.688727
"RateOfActivity(RE1,S106,MINOIL,1,2016)",20.625977
"RateOfActivity(RE1,S108,MINOIL,1,2016)",9.5863821
"RateOfActivity(RE1,S102,MINOIL,1,2017)",12.464056
"RateOfActivity(RE1,S106,MINOIL,1,2017)",20.625977
"RateOfActivity(RE1,S108,MINOIL,1,2017)",11.88681
"RateOfActivity(RE1,S102,MINOIL,1,2018)",10.352432
"RateOfActivity(RE1,S106,MINOIL,1,2018)",20.625977
"RateOfActivity(RE1,S108,MINOIL,1,2018)",10.347527
"RateOfActivity(RE1,S102,MINOIL,1,2019)",10.110316
"RateOfActivity(RE1,S106,MINOIL,1,2019)",20.625977
"RateOfActivity(RE1,S108,MINOIL,1,2019)",10.625558
"RateOfActivity(RE1,S102,MINOIL,1,2020)",9.8693536
"RateOfActivity(RE1,S106,MINOIL,1,2020)",20.625977
"RateOfActivity(RE1,S108,MINOIL,1,2020)",10.902265
"RateOfActivity(RE1,S101,MINNGS,1,2015)",10.108978
"RateOfActivity(RE1,S102,MINNGS,1,2015)",18.51369
"RateOfActivity(RE1,S104,MINNGS,1,2015)",14.783152
"RateOfActivity(RE1,S105,MINNGS,1,2015)",13.405214
"RateOfActivity(RE1,S106,MINNGS,1,2015)",18.51369
"RateOfActivity(RE1,S107,MINNGS,1,2015)",6.7824458
"RateOfActivity(RE1,S108,MINNGS,1,2015)",18.51369
"RateOfActivity(RE1,S101,MINNGS,1,2016)",10.863299
"RateOfActivity(RE1,S102,MINNGS,1,2016)",18.51369
"RateOfActivity(RE1,S103,MINNGS,1,2016)",0.71386555
"RateOfActivity(RE1,S104,MINNGS,1,2016)",16.162022
